This file saves data from the most recent trajectory.
x_nom_vel,y_nom_vel,z_nom_vel,roll_nom_vel,pitch_nom_vel,yaw_nom_vel,x_compl_vel,y_compl_vel,z_compl_vel,roll_compl_vel,pitch_compl_vel,yaw_compl_vel,Fx,Fy,Fz,Tx,Ty,Tz
-0.014056,-0.001741,0.009335,0.003133,0.033253,0.009467,-0.014056,0.005420,0.012205,0.003133,0.033253,0.010675,-0.769669,30.790342,17.823096,-0.442811,-4.836815,9.842698,
-0.014066,-0.001740,0.009343,0.003121,0.033277,0.009468,-0.014066,0.005369,0.012226,0.003121,0.033277,0.010659,-0.941115,31.060669,18.098895,-0.396804,-4.876374,9.796653,
-0.014076,-0.001738,0.009351,0.003110,0.033301,0.009469,-0.014076,0.005322,0.012248,0.003110,0.033301,0.010644,-1.744268,31.177479,18.329313,-0.445083,-4.977088,9.806157,
-0.014086,-0.001737,0.009359,0.003099,0.033325,0.009470,-0.014086,0.005280,0.012271,0.003099,0.033325,0.010631,-1.744268,31.177479,18.329313,-0.445083,-4.977088,9.806157,
-0.014097,-0.001736,0.009367,0.003088,0.033348,0.009471,-0.014097,0.005244,0.012294,0.003088,0.033348,0.010619,-1.691706,31.475179,18.519368,-0.441798,-4.997509,9.771941,
-0.014107,-0.001734,0.009375,0.003077,0.033372,0.009473,-0.014107,0.005214,0.012319,0.003077,0.033372,0.010609,-1.823151,32.175263,18.920370,-0.459596,-4.940378,9.594051,
-0.014117,-0.001733,0.009383,0.003066,0.033396,0.009474,-0.014117,0.005193,0.012344,0.003066,0.033396,0.010600,-1.823151,32.175263,18.920370,-0.459596,-4.940378,9.594051,
-0.014127,-0.001732,0.009391,0.003055,0.033419,0.009475,-0.014127,0.005179,0.012371,0.003055,0.033419,0.010593,-1.873739,32.497777,19.089023,-0.449155,-4.928468,9.537516,
-0.014137,-0.001730,0.009399,0.003044,0.033443,0.009476,-0.014137,0.005173,0.012398,0.003044,0.033443,0.010586,-1.634458,32.851699,19.285046,-0.480262,-4.883937,9.498348,
-0.014148,-0.001729,0.009406,0.003033,0.033467,0.009476,-0.014148,0.005175,0.012426,0.003033,0.033467,0.010581,-1.009995,33.376656,19.620472,-0.526012,-4.792114,9.445084,
-0.014158,-0.001727,0.009414,0.003022,0.033490,0.009477,-0.014158,0.005185,0.012454,0.003022,0.033490,0.010576,-0.233229,33.793231,19.864766,-0.477082,-4.682786,9.403876,
-0.014168,-0.001726,0.009422,0.003011,0.033514,0.009478,-0.014168,0.005202,0.012485,0.003011,0.033514,0.010571,0.353612,34.264648,20.174277,-0.468773,-4.568924,9.319391,
-0.014178,-0.001725,0.009430,0.003000,0.033537,0.009479,-0.014178,0.005226,0.012516,0.003000,0.033537,0.010568,0.928692,34.432208,20.269691,-0.520540,-4.478786,9.283480,
-0.014188,-0.001723,0.009438,0.002988,0.033561,0.009480,-0.014188,0.005256,0.012548,0.002988,0.033561,0.010565,1.465563,34.665507,20.277929,-0.484067,-4.404810,9.229733,
-0.014198,-0.001722,0.009446,0.002977,0.033584,0.009481,-0.014198,0.005290,0.012580,0.002977,0.033584,0.010563,2.287492,35.051302,20.365573,-0.495916,-4.297821,9.142636,
-0.014208,-0.001721,0.009453,0.002966,0.033608,0.009482,-0.014208,0.005327,0.012611,0.002966,0.033608,0.010561,2.720747,35.231630,20.315399,-0.552638,-4.259090,9.138368,
-0.014218,-0.001719,0.009461,0.002955,0.033631,0.009482,-0.014218,0.005367,0.012641,0.002955,0.033631,0.010559,3.355989,35.592704,20.322110,-0.524963,-4.187421,9.065798,
-0.014228,-0.001718,0.009469,0.002944,0.033654,0.009483,-0.014228,0.005408,0.012669,0.002944,0.033654,0.010556,3.717023,35.988016,20.175560,-0.529957,-4.197885,9.002119,
-0.014239,-0.001716,0.009477,0.002933,0.033678,0.009484,-0.014239,0.005452,0.012694,0.002933,0.033678,0.010554,4.096715,36.396538,20.021038,-0.560575,-4.222252,8.938189,
-0.014249,-0.001715,0.009485,0.002922,0.033701,0.009484,-0.014249,0.005497,0.012715,0.002922,0.033701,0.010552,4.304107,36.990830,19.868253,-0.567573,-4.261329,8.815600,
-0.014259,-0.001713,0.009492,0.002911,0.033724,0.009485,-0.014259,0.005545,0.012733,0.002911,0.033724,0.010550,4.465992,37.554702,19.631244,-0.554507,-4.343897,8.706082,
-0.014269,-0.001712,0.009500,0.002899,0.033747,0.009486,-0.014269,0.005595,0.012747,0.002899,0.033747,0.010547,4.436641,38.111889,19.471646,-0.583978,-4.390822,8.609454,
-0.014279,-0.001711,0.009508,0.002888,0.033770,0.009486,-0.014279,0.005647,0.012757,0.002888,0.033770,0.010545,4.504281,38.586663,19.323719,-0.578907,-4.427708,8.525152,
-0.014289,-0.001709,0.009516,0.002877,0.033793,0.009487,-0.014289,0.005702,0.012763,0.002877,0.033793,0.010542,4.152082,38.971022,19.113347,-0.573438,-4.519571,8.471652,
-0.014299,-0.001708,0.009523,0.002866,0.033816,0.009487,-0.014299,0.005759,0.012766,0.002866,0.033816,0.010539,4.199810,39.615991,18.979970,-0.586512,-4.563923,8.346350,
-0.014309,-0.001706,0.009531,0.002855,0.033839,0.009488,-0.014309,0.005817,0.012765,0.002855,0.033839,0.010537,3.700035,40.008117,18.830694,-0.594573,-4.665903,8.294320,
-0.014318,-0.001705,0.009539,0.002844,0.033862,0.009488,-0.014318,0.005877,0.012761,0.002844,0.033862,0.010534,3.350222,40.427205,18.587932,-0.581583,-4.734333,8.213422,
-0.014328,-0.001703,0.009546,0.002833,0.033885,0.009489,-0.014328,0.005938,0.012755,0.002833,0.033885,0.010532,2.738205,40.668698,18.453596,-0.591051,-4.791800,8.196887,
-0.014338,-0.001702,0.009554,0.002822,0.033908,0.009489,-0.014338,0.005997,0.012747,0.002822,0.033908,0.010529,1.584063,40.340516,18.173358,-0.630323,-4.895929,8.330438,
-0.014348,-0.001700,0.009562,0.002810,0.033931,0.009490,-0.014348,0.006053,0.012736,0.002810,0.033931,0.010526,0.526226,40.156839,17.920113,-0.710915,-5.003586,8.444309,
-0.014358,-0.001699,0.009569,0.002799,0.033954,0.009490,-0.014358,0.006103,0.012723,0.002799,0.033954,0.010522,-0.400154,39.870553,17.473945,-0.679565,-5.104121,8.544823,
-0.014368,-0.001698,0.009577,0.002788,0.033977,0.009490,-0.014368,0.006146,0.012706,0.002788,0.033977,0.010517,-1.836710,39.014943,16.907985,-0.680111,-5.247896,8.757522,
-0.014378,-0.001696,0.009585,0.002777,0.033999,0.009491,-0.014378,0.006179,0.012687,0.002777,0.033999,0.010512,-2.641475,38.437547,16.448158,-0.726272,-5.318304,8.893819,
-0.014388,-0.001695,0.009592,0.002766,0.034022,0.009491,-0.014388,0.006200,0.012663,0.002766,0.034022,0.010506,-3.706999,37.552808,16.003654,-0.695555,-5.372886,9.101736,
-0.014398,-0.001693,0.009600,0.002755,0.034045,0.009491,-0.014398,0.006208,0.012636,0.002755,0.034045,0.010500,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014407,-0.001692,0.009607,0.002744,0.034067,0.009491,-0.014407,0.006205,0.012606,0.002744,0.034067,0.010495,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014417,-0.001690,0.009615,0.002732,0.034090,0.009491,-0.014417,0.006192,0.012574,0.002732,0.034090,0.010490,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014427,-0.001689,0.009622,0.002721,0.034112,0.009492,-0.014427,0.006172,0.012543,0.002721,0.034112,0.010485,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014437,-0.001687,0.009630,0.002710,0.034135,0.009492,-0.014437,0.006147,0.012514,0.002710,0.034135,0.010481,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014447,-0.001686,0.009638,0.002699,0.034157,0.009492,-0.014447,0.006121,0.012487,0.002699,0.034157,0.010477,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014456,-0.001684,0.009645,0.002688,0.034180,0.009492,-0.014456,0.006093,0.012463,0.002688,0.034180,0.010474,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014466,-0.001683,0.009653,0.002677,0.034202,0.009492,-0.014466,0.006066,0.012443,0.002677,0.034202,0.010472,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014476,-0.001681,0.009660,0.002666,0.034225,0.009492,-0.014476,0.006041,0.012426,0.002666,0.034225,0.010470,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014486,-0.001679,0.009668,0.002654,0.034247,0.009492,-0.014486,0.006017,0.012413,0.002654,0.034247,0.010468,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014495,-0.001678,0.009675,0.002643,0.034269,0.009492,-0.014495,0.005996,0.012403,0.002643,0.034269,0.010467,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014505,-0.001676,0.009683,0.002632,0.034292,0.009492,-0.014505,0.005977,0.012396,0.002632,0.034292,0.010466,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014515,-0.001675,0.009690,0.002621,0.034314,0.009492,-0.014515,0.005961,0.012392,0.002621,0.034314,0.010465,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014525,-0.001673,0.009697,0.002610,0.034336,0.009492,-0.014525,0.005947,0.012391,0.002610,0.034336,0.010464,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014534,-0.001672,0.009705,0.002599,0.034358,0.009492,-0.014534,0.005936,0.012392,0.002599,0.034358,0.010464,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014544,-0.001670,0.009712,0.002587,0.034380,0.009492,-0.014544,0.005927,0.012394,0.002587,0.034380,0.010464,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014554,-0.001669,0.009720,0.002576,0.034402,0.009491,-0.014554,0.005920,0.012399,0.002576,0.034402,0.010464,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014563,-0.001667,0.009727,0.002565,0.034424,0.009491,-0.014563,0.005916,0.012404,0.002565,0.034424,0.010464,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014573,-0.001665,0.009735,0.002554,0.034446,0.009491,-0.014573,0.005912,0.012411,0.002554,0.034446,0.010464,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014582,-0.001664,0.009742,0.002543,0.034468,0.009491,-0.014582,0.005911,0.012419,0.002543,0.034468,0.010464,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014592,-0.001662,0.009749,0.002532,0.034490,0.009490,-0.014592,0.005910,0.012427,0.002532,0.034490,0.010464,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014602,-0.001661,0.009757,0.002521,0.034512,0.009490,-0.014602,0.005911,0.012435,0.002521,0.034512,0.010463,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014611,-0.001659,0.009764,0.002509,0.034534,0.009490,-0.014611,0.005912,0.012444,0.002509,0.034534,0.010463,-4.160601,36.972951,15.634772,-0.697080,-5.383140,9.239909,
-0.014621,-0.001657,0.009771,0.002498,0.034556,0.009489,-0.014621,0.005911,0.012457,0.002498,0.034556,0.010462,1.618012,35.055131,18.852228,-0.934473,-4.783915,8.842831,
-0.014630,-0.001656,0.009779,0.002487,0.034578,0.009489,-0.014630,0.005907,0.012479,0.002487,0.034578,0.010458,1.822511,35.921491,19.346617,-0.939554,-4.761799,8.662015,
-0.014640,-0.001654,0.009786,0.002476,0.034599,0.009489,-0.014640,0.005899,0.012514,0.002476,0.034599,0.010451,2.177390,36.234998,19.604505,-0.987109,-4.751076,8.582996,
-0.014649,-0.001653,0.009793,0.002465,0.034621,0.009488,-0.014649,0.005892,0.012557,0.002465,0.034621,0.010441,2.564081,36.467224,19.728668,-1.005613,-4.759110,8.499742,
-0.014659,-0.001651,0.009800,0.002454,0.034643,0.009488,-0.014659,0.005886,0.012608,0.002454,0.034643,0.010429,3.000895,36.687944,19.796953,-0.990141,-4.777970,8.411542,
-0.014668,-0.001649,0.009808,0.002442,0.034664,0.009487,-0.014668,0.005882,0.012661,0.002442,0.034664,0.010415,3.143292,36.527268,19.799715,-1.007989,-4.806774,8.408365,
-0.014678,-0.001648,0.009815,0.002431,0.034686,0.009487,-0.014678,0.005879,0.012716,0.002431,0.034686,0.010401,3.439002,36.224606,19.908400,-1.038595,-4.795539,8.434983,
-0.014687,-0.001646,0.009822,0.002420,0.034708,0.009486,-0.014687,0.005875,0.012771,0.002420,0.034708,0.010387,3.381011,35.662046,19.949578,-1.031734,-4.813749,8.493118,
-0.014697,-0.001644,0.009829,0.002409,0.034729,0.009486,-0.014697,0.005870,0.012824,0.002409,0.034729,0.010372,3.370966,34.905238,19.780741,-1.032748,-4.835668,8.594311,
-0.014706,-0.001643,0.009837,0.002398,0.034751,0.009485,-0.014706,0.005859,0.012873,0.002398,0.034751,0.010359,3.197814,34.033158,19.599623,-1.061583,-4.860766,8.703990,
-0.014716,-0.001641,0.009844,0.002387,0.034772,0.009484,-0.014716,0.005841,0.012917,0.002387,0.034772,0.010345,3.071052,32.972772,19.350714,-1.088410,-4.892231,8.859117,
-0.014725,-0.001640,0.009851,0.002376,0.034793,0.009484,-0.014725,0.005815,0.012955,0.002376,0.034793,0.010332,3.457509,32.379629,19.021823,-1.042373,-4.890534,8.911341,
-0.014735,-0.001638,0.009858,0.002364,0.034815,0.009483,-0.014735,0.005780,0.012986,0.002364,0.034815,0.010321,3.539996,31.652957,18.634028,-1.052285,-4.930952,8.967049,
-0.014744,-0.001636,0.009865,0.002353,0.034836,0.009482,-0.014744,0.005737,0.013009,0.002353,0.034836,0.010310,3.823968,31.002820,18.178078,-1.074124,-4.971558,8.989781,
-0.014753,-0.001635,0.009873,0.002342,0.034857,0.009482,-0.014753,0.005686,0.013023,0.002342,0.034857,0.010301,4.090278,30.578369,17.735356,-1.122290,-5.045429,8.964214,
-0.014763,-0.001633,0.009880,0.002331,0.034879,0.009481,-0.014763,0.005630,0.013029,0.002331,0.034879,0.010291,4.490961,30.277248,17.236797,-1.129971,-5.120806,8.917891,
-0.014772,-0.001631,0.009887,0.002320,0.034900,0.009480,-0.014772,0.005571,0.013027,0.002320,0.034900,0.010282,4.720053,30.178452,16.844809,-1.124733,-5.205857,8.855242,
-0.014781,-0.001629,0.009894,0.002309,0.034921,0.009479,-0.014781,0.005510,0.013017,0.002309,0.034921,0.010274,4.909148,30.174972,16.476682,-1.154865,-5.276994,8.785842,
-0.014791,-0.001628,0.009901,0.002298,0.034942,0.009478,-0.014791,0.005451,0.012999,0.002298,0.034942,0.010266,4.811485,30.180858,16.195091,-1.171806,-5.368542,8.753639,
-0.014800,-0.001626,0.009908,0.002286,0.034963,0.009478,-0.014800,0.005394,0.012977,0.002286,0.034963,0.010258,4.371413,30.219330,15.932036,-1.154880,-5.461385,8.731018,
-0.014809,-0.001624,0.009915,0.002275,0.034984,0.009477,-0.014809,0.005342,0.012950,0.002275,0.034984,0.010250,3.664897,30.097821,15.832612,-1.117677,-5.511686,8.786037,
-0.014819,-0.001623,0.009922,0.002264,0.035005,0.009476,-0.014819,0.005295,0.012921,0.002264,0.035005,0.010244,2.800705,29.945052,15.852723,-1.126089,-5.538051,8.889061,
-0.014828,-0.001621,0.009930,0.002253,0.035026,0.009475,-0.014828,0.005253,0.012890,0.002253,0.035026,0.010239,2.060278,29.750155,15.691340,-1.138894,-5.598577,9.032143,
-0.014837,-0.001619,0.009937,0.002242,0.035047,0.009474,-0.014837,0.005215,0.012861,0.002242,0.035047,0.010234,1.684131,30.006700,15.646512,-1.142373,-5.586011,9.062611,
-0.014846,-0.001618,0.009944,0.002231,0.035068,0.009473,-0.014846,0.005183,0.012832,0.002231,0.035068,0.010230,1.256648,30.226176,15.649018,-1.123794,-5.581321,9.089171,
-0.014856,-0.001616,0.009951,0.002220,0.035089,0.009472,-0.014856,0.005157,0.012805,0.002220,0.035089,0.010227,0.960321,30.662504,15.662841,-1.129883,-5.578275,9.090496,
-0.014865,-0.001614,0.009958,0.002209,0.035110,0.009471,-0.014865,0.005139,0.012782,0.002209,0.035110,0.010224,1.085285,31.516251,15.973442,-1.150210,-5.503622,9.019364,
-0.014874,-0.001612,0.009965,0.002198,0.035131,0.009470,-0.014874,0.005131,0.012763,0.002198,0.035131,0.010222,0.799175,32.070611,16.119848,-1.125550,-5.530690,8.994407,
-0.014883,-0.001611,0.009972,0.002186,0.035152,0.009469,-0.014883,0.005133,0.012749,0.002186,0.035152,0.010221,0.649646,32.800167,16.331158,-1.099130,-5.521969,8.917905,
-0.014893,-0.001609,0.009979,0.002175,0.035172,0.009468,-0.014893,0.005147,0.012740,0.002175,0.035172,0.010220,0.502361,33.614584,16.531015,-1.103558,-5.537302,8.801951,
-0.014902,-0.001607,0.009986,0.002164,0.035193,0.009466,-0.014902,0.005171,0.012737,0.002164,0.035193,0.010219,0.318706,34.284033,16.877134,-1.104913,-5.513458,8.712876,
-0.014911,-0.001605,0.009993,0.002153,0.035214,0.009465,-0.014911,0.005207,0.012740,0.002153,0.035214,0.010220,0.164340,34.768394,17.102223,-1.117783,-5.497636,8.649176,
-0.014920,-0.001604,0.010000,0.002142,0.035235,0.009464,-0.014920,0.005251,0.012748,0.002142,0.035235,0.010220,-0.042618,35.173912,17.379349,-1.111598,-5.471696,8.595264,
-0.014929,-0.001602,0.010007,0.002131,0.035255,0.009463,-0.014929,0.005302,0.012762,0.002131,0.035255,0.010220,0.106312,35.532014,17.616566,-1.092914,-5.457767,8.553320,
-0.014938,-0.001600,0.010013,0.002120,0.035276,0.009462,-0.014938,0.005358,0.012780,0.002120,0.035276,0.010221,0.241549,35.779464,17.913631,-1.107604,-5.430182,8.502539,
-0.014947,-0.001598,0.010020,0.002109,0.035296,0.009460,-0.014947,0.005418,0.012803,0.002109,0.035296,0.010221,1.135451,36.381345,18.196008,-1.137164,-5.344891,8.358901,
-0.014957,-0.001597,0.010027,0.002098,0.035317,0.009459,-0.014957,0.005481,0.012831,0.002098,0.035317,0.010221,1.970097,36.877703,18.586053,-1.069756,-5.252118,8.259258,
-0.014966,-0.001595,0.010034,0.002087,0.035337,0.009458,-0.014966,0.005546,0.012862,0.002087,0.035337,0.010222,2.885626,37.154876,19.088466,-1.010157,-5.128450,8.160715,
-0.014975,-0.001593,0.010041,0.002075,0.035358,0.009456,-0.014975,0.005611,0.012898,0.002075,0.035358,0.010223,3.835160,37.566788,19.609782,-1.015728,-5.005920,8.049216,
-0.014984,-0.001591,0.010048,0.002064,0.035378,0.009455,-0.014984,0.005677,0.012939,0.002064,0.035378,0.010226,4.833395,37.823787,20.176542,-0.968909,-4.872871,7.951015,
-0.014993,-0.001590,0.010055,0.002053,0.035398,0.009454,-0.014993,0.005741,0.012984,0.002053,0.035398,0.010231,5.533982,37.917472,20.740916,-0.918539,-4.755347,7.884550,
-0.015002,-0.001588,0.010062,0.002042,0.035419,0.009452,-0.015002,0.005803,0.013033,0.002042,0.035419,0.010236,6.220894,38.039182,21.244652,-0.908983,-4.644897,7.824214,
-0.015011,-0.001586,0.010069,0.002031,0.035439,0.009451,-0.015011,0.005862,0.013087,0.002031,0.035439,0.010243,6.698571,37.982378,21.588267,-0.926766,-4.575882,7.803718,
-0.015020,-0.001584,0.010075,0.002020,0.035459,0.009449,-0.015020,0.005915,0.013144,0.002020,0.035459,0.010250,6.993132,37.861421,22.072900,-0.860516,-4.556305,7.760870,
-0.015029,-0.001582,0.010082,0.002009,0.035479,0.009448,-0.015029,0.005963,0.013203,0.002009,0.035479,0.010259,6.993132,37.861421,22.072900,-0.860516,-4.556305,7.760870,
-0.015038,-0.001581,0.010089,0.001998,0.035500,0.009446,-0.015038,0.006005,0.013263,0.001998,0.035500,0.010267,6.635409,37.630908,22.160288,-0.855697,-4.626842,7.766394,
-0.015047,-0.001579,0.010096,0.001987,0.035520,0.009445,-0.015047,0.006039,0.013321,0.001987,0.035520,0.010276,6.147826,37.463858,22.127993,-0.836555,-4.706377,7.784017,
-0.015056,-0.001577,0.010103,0.001976,0.035540,0.009443,-0.015056,0.006066,0.013376,0.001976,0.035540,0.010285,5.405152,36.884183,21.906039,-0.850313,-4.827323,7.863897,
-0.015065,-0.001575,0.010109,0.001965,0.035560,0.009442,-0.015065,0.006085,0.013426,0.001965,0.035560,0.010293,4.314052,36.134000,21.683276,-0.838329,-4.971039,7.981687,
-0.015074,-0.001573,0.010116,0.001954,0.035580,0.009440,-0.015074,0.006092,0.013471,0.001954,0.035580,0.010301,2.956229,35.180004,21.358934,-0.767483,-5.116773,8.146568,
-0.015083,-0.001571,0.010123,0.001943,0.035600,0.009438,-0.015083,0.006088,0.013508,0.001943,0.035600,0.010309,1.900291,34.384445,21.184370,-0.740045,-5.203004,8.307277,
-0.015092,-0.001570,0.010130,0.001932,0.035620,0.009437,-0.015092,0.006072,0.013538,0.001932,0.035620,0.010317,0.632661,33.314225,21.184481,-0.734498,-5.236867,8.553035,
-0.015100,-0.001568,0.010136,0.001921,0.035640,0.009435,-0.015100,0.006042,0.013562,0.001921,0.035640,0.010326,-0.176233,32.562674,21.259132,-0.677975,-5.216138,8.743655,
-0.015109,-0.001566,0.010143,0.001910,0.035660,0.009433,-0.015109,0.006000,0.013580,0.001910,0.035660,0.010336,-0.849180,31.744689,21.287437,-0.671819,-5.198579,8.925926,
-0.015118,-0.001564,0.010150,0.001899,0.035679,0.009432,-0.015118,0.005947,0.013595,0.001899,0.035679,0.010345,-1.030868,31.368220,21.521617,-0.719102,-5.127303,9.024010,
-0.015127,-0.001562,0.010156,0.001888,0.035699,0.009430,-0.015127,0.005886,0.013607,0.001888,0.035699,0.010353,-0.911335,31.072179,21.688062,-0.735226,-5.046355,9.088300,
-0.015136,-0.001560,0.010163,0.001876,0.035719,0.009428,-0.015136,0.005819,0.013618,0.001876,0.035719,0.010360,-0.901934,30.750232,21.842187,-0.747283,-4.999053,9.134481,
-0.015145,-0.001558,0.010170,0.001865,0.035739,0.009426,-0.015145,0.005750,0.013628,0.001865,0.035739,0.010366,-0.598497,30.845129,22.037155,-0.777814,-4.968716,9.080472,
-0.015154,-0.001557,0.010176,0.001854,0.035758,0.009425,-0.015154,0.005681,0.013639,0.001854,0.035758,0.010369,-0.398774,30.850322,22.129635,-0.811455,-4.971652,9.041520,
-0.015162,-0.001555,0.010183,0.001843,0.035778,0.009423,-0.015162,0.005616,0.013650,0.001843,0.035778,0.010370,-0.037615,31.032744,22.145552,-0.832492,-5.011370,8.944789,
-0.015171,-0.001553,0.010190,0.001832,0.035798,0.009421,-0.015171,0.005555,0.013661,0.001832,0.035798,0.010370,0.578421,31.417043,22.150136,-0.796241,-5.024563,8.801205,
-0.015180,-0.001551,0.010196,0.001821,0.035817,0.009419,-0.015180,0.005502,0.013673,0.001821,0.035817,0.010368,1.008532,31.734890,22.100774,-0.766264,-5.054055,8.677487,
-0.015189,-0.001549,0.010203,0.001810,0.035837,0.009417,-0.015189,0.005459,0.013684,0.001810,0.035837,0.010366,1.618279,31.991918,21.959355,-0.794909,-5.090715,8.557968,
-0.015197,-0.001547,0.010210,0.001799,0.035856,0.009415,-0.015197,0.005425,0.013694,0.001799,0.035856,0.010363,2.142375,32.204650,21.735441,-0.783497,-5.150540,8.435942,
